happiness,social,open_mindedness,giving
59,65,59,70
59,65,59,70
59,65,59,70
59,65,59,70
59,65,59,70
59,65,59,70
59,65,59,70
59,65,59,70
59,65,59,70
59,65,59,70
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
69,70,61,79
70,70,61,80
70,70,61,80
70,70,61,80
70,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
71,70,61,80
74,78,58,80
74,78,58,80
74,78,58,80
74,78,58,80
74,78,58,80
74,78,58,80
74,78,58,80
74,78,58,80
75,78,58,81
75,78,58,81
75,78,58,81
75,78,58,81
75,78,58,81
75,78,58,81
72,78,58,79
72,78,58,79
72,78,58,79
72,78,58,79
72,78,58,79
72,78,58,79
72,78,58,79
72,78,58,79
72,78,58,79
72,78,58,79
72,78,58,79
72,78,58,79
72,78,58,79
72,78,58,79
72,78,58,79
72,78,58,79
72,78,58,79
72,78,58,79
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
80,82,60,86
